date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:30:08	257238/257238	---M--	200	added ('OK')	application/pdf	etag:%22p8l29v5ihi%22	https://cs61a.org/assets/slides/36-Distributed_Data_8pp.pdf	C:/Users/yzkti/Desktop/cs61a%20spring2018/cs61a.org/assets/slides/36-Distributed_Data_8pp.pdf	(from https://cs61a.org/)
19:30:08	1368/1368	---M-Z	200	added ('OK')	text/x-python	etag:W/%22p8l29v120%22	https://cs61a.org/assets/slides/36.py	C:/Users/yzkti/Desktop/cs61a%20spring2018/cs61a.org/assets/slides/36.py	(from https://cs61a.org/)
19:30:10	633069/633069	---M--	200	added ('OK')	application/pdf	etag:%22p8l29vdkh9%22	https://cs61a.org/assets/slides/37-Natural_Language_1pp.pdf	C:/Users/yzkti/Desktop/cs61a%20spring2018/cs61a.org/assets/slides/37-Natural_Language_1pp.pdf	(from https://cs61a.org/)
19:30:10	618656/618656	---M--	200	added ('OK')	application/pdf	etag:%22p8l29vd9cw%22	https://cs61a.org/assets/slides/37-Natural_Language_8pp.pdf	C:/Users/yzkti/Desktop/cs61a%20spring2018/cs61a.org/assets/slides/37-Natural_Language_8pp.pdf	(from https://cs61a.org/)
19:30:11	146769/146769	---M--	200	added ('OK')	application/pdf	etag:%22p8l29v358x%22	https://cs61a.org/disc/disc11.pdf	C:/Users/yzkti/Desktop/cs61a%20spring2018/cs61a.org/disc/disc11.pdf	(from https://cs61a.org/)
19:30:12	5270276/5270276	---M--	200	added ('OK')	application/zip	etag:%22p8l29v34ykk%22	https://cs61a.org/assets/slides/37.zip	C:/Users/yzkti/Desktop/cs61a%20spring2018/cs61a.org/assets/slides/37.zip	(from https://cs61a.org/)
19:30:12	188208/188208	---M--	200	added ('OK')	application/pdf	etag:%22p8l29v4180%22	https://cs61a.org/disc/disc11_sol.pdf	C:/Users/yzkti/Desktop/cs61a%20spring2018/cs61a.org/disc/disc11_sol.pdf	(from https://cs61a.org/)
19:30:12	131089/131089	---M--	200	added ('OK')	application/pdf	etag:%22p8l29w2t5d%22	https://cs61a.org/assets/pdfs/exam_prep10.pdf	C:/Users/yzkti/Desktop/cs61a%20spring2018/cs61a.org/assets/pdfs/exam_prep10.pdf	(from https://cs61a.org/)
19:30:13	375278/375278	---M--	200	added ('OK')	application/pdf	etag:%22p8l29w81ke%22	https://cs61a.org/assets/pdfs/exam_prep10_sol.pdf	C:/Users/yzkti/Desktop/cs61a%20spring2018/cs61a.org/assets/pdfs/exam_prep10_sol.pdf	(from https://cs61a.org/)
19:30:14	2344294/2344294	---M--	200	added ('OK')	application/pdf	etag:%22p8l29v1e8va%22	https://cs61a.org/assets/slides/33-Tables_full.pdf	C:/Users/yzkti/Desktop/cs61a%20spring2018/cs61a.org/assets/slides/33-Tables_full.pdf	(from https://cs61a.org/)
19:30:14	686470/686470	---M--	200	added ('OK')	application/pdf	etag:%22p8l29vepom%22	https://cs61a.org/assets/slides/33-Tables_1pp.pdf	C:/Users/yzkti/Desktop/cs61a%20spring2018/cs61a.org/assets/slides/33-Tables_1pp.pdf	(from https://cs61a.org/)
19:30:15	2976/2976	---M--	200	added ('OK')	application/x-sql	etag:%22p8l29v2ao%22	https://cs61a.org/assets/slides/33.sql	C:/Users/yzkti/Desktop/cs61a%20spring2018/cs61a.org/assets/slides/33.sql	(from https://cs61a.org/)
19:30:15	668423/668423	---M--	200	added ('OK')	application/pdf	etag:%22p8l29vebrb%22	https://cs61a.org/assets/slides/33-Tables_8pp.pdf	C:/Users/yzkti/Desktop/cs61a%20spring2018/cs61a.org/assets/slides/33-Tables_8pp.pdf	(from https://cs61a.org/)
19:30:16	305768/305768	---M--	200	added ('OK')	application/pdf	etag:%22p8l29v6jxk%22	https://cs61a.org/assets/slides/34-Aggregation_full.pdf	C:/Users/yzkti/Desktop/cs61a%20spring2018/cs61a.org/assets/slides/34-Aggregation_full.pdf	(from https://cs61a.org/)
19:30:16	137836/137836	---M--	200	added ('OK')	application/pdf	etag:%22p8l29v2ycs%22	https://cs61a.org/assets/slides/34-Aggregation_1pp.pdf	C:/Users/yzkti/Desktop/cs61a%20spring2018/cs61a.org/assets/slides/34-Aggregation_1pp.pdf	(from https://cs61a.org/)
19:30:17	130692/130692	---M--	200	added ('OK')	application/pdf	etag:%22p8l29v2suc%22	https://cs61a.org/assets/slides/34-Aggregation_8pp.pdf	C:/Users/yzkti/Desktop/cs61a%20spring2018/cs61a.org/assets/slides/34-Aggregation_8pp.pdf	(from https://cs61a.org/)
19:30:17	1178/1178	---M--	200	added ('OK')	application/x-sql	etag:%22p8l29vwq%22	https://cs61a.org/assets/slides/34.sql	C:/Users/yzkti/Desktop/cs61a%20spring2018/cs61a.org/assets/slides/34.sql	(from https://cs61a.org/)
19:30:18	394813/394813	---M--	200	added ('OK')	application/pdf	etag:%22p8l29v8gn1%22	https://cs61a.org/assets/slides/35-Databases_full.pdf	C:/Users/yzkti/Desktop/cs61a%20spring2018/cs61a.org/assets/slides/35-Databases_full.pdf	(from https://cs61a.org/)
19:30:18	347708/347708	---M--	200	added ('OK')	application/pdf	etag:%22p8l29v7gak%22	https://cs61a.org/assets/slides/35-Databases_1pp.pdf	C:/Users/yzkti/Desktop/cs61a%20spring2018/cs61a.org/assets/slides/35-Databases_1pp.pdf	(from https://cs61a.org/)
19:30:19	340620/340620	---M--	200	added ('OK')	application/pdf	etag:%22p8l29v7ato%22	https://cs61a.org/assets/slides/35-Databases_8pp.pdf	C:/Users/yzkti/Desktop/cs61a%20spring2018/cs61a.org/assets/slides/35-Databases_8pp.pdf	(from https://cs61a.org/)
19:30:19	2531/2531	---M-Z	200	added ('OK')	text/x-python	etag:W/%22p8l29v1yb%22	https://cs61a.org/assets/slides/35.py	C:/Users/yzkti/Desktop/cs61a%20spring2018/cs61a.org/assets/slides/35.py	(from https://cs61a.org/)
19:30:20	728/728	---M--	200	added ('OK')	application/x-sql	etag:%22p8l29vk8%22	https://cs61a.org/assets/slides/35.sql	C:/Users/yzkti/Desktop/cs61a%20spring2018/cs61a.org/assets/slides/35.sql	(from https://cs61a.org/)
19:30:20	165181/165181	---M--	200	added ('OK')	application/pdf	etag:%22p8l29v3jgd%22	https://cs61a.org/disc/disc10.pdf	C:/Users/yzkti/Desktop/cs61a%20spring2018/cs61a.org/disc/disc10.pdf	(from https://cs61a.org/)
19:30:21	177999/177999	---M--	200	added ('OK')	application/pdf	etag:%22p8l29v3tcf%22	https://cs61a.org/disc/disc10_sol.pdf	C:/Users/yzkti/Desktop/cs61a%20spring2018/cs61a.org/disc/disc10_sol.pdf	(from https://cs61a.org/)
19:30:21	291270/291270	---M--	200	added ('OK')	application/pdf	etag:%22p8l29w68qu%22	https://cs61a.org/assets/pdfs/exam_prep09.pdf	C:/Users/yzkti/Desktop/cs61a%20spring2018/cs61a.org/assets/pdfs/exam_prep09.pdf	(from https://cs61a.org/)
19:30:23	468290/468290	---M--	200	added ('OK')	application/pdf	etag:%22p8l29wa1c2%22	https://cs61a.org/assets/pdfs/exam_prep09_sol.pdf	C:/Users/yzkti/Desktop/cs61a%20spring2018/cs61a.org/assets/pdfs/exam_prep09_sol.pdf	(from https://cs61a.org/)
19:30:23	246835/246835	---M--	200	added ('OK')	application/pdf	etag:%22p8l29v5agj%22	https://cs61a.org/assets/slides/30-Iterators_full.pdf	C:/Users/yzkti/Desktop/cs61a%20spring2018/cs61a.org/assets/slides/30-Iterators_full.pdf	(from https://cs61a.org/)
19:30:23	93718/93718	---M--	200	added ('OK')	application/pdf	etag:%22p8l29v20ba%22	https://cs61a.org/assets/slides/30-Iterators_1pp.pdf	C:/Users/yzkti/Desktop/cs61a%20spring2018/cs61a.org/assets/slides/30-Iterators_1pp.pdf	(from https://cs61a.org/)
19:30:24	85278/85278	---M--	200	added ('OK')	application/pdf	etag:%22p8l29v1tsu%22	https://cs61a.org/assets/slides/30-Iterators_8pp.pdf	C:/Users/yzkti/Desktop/cs61a%20spring2018/cs61a.org/assets/slides/30-Iterators_8pp.pdf	(from https://cs61a.org/)
19:30:24	3894/3894	---M-Z	200	added ('OK')	text/x-python	etag:W/%22p8l29v306%22	https://cs61a.org/assets/slides/30.py	C:/Users/yzkti/Desktop/cs61a%20spring2018/cs61a.org/assets/slides/30.py	(from https://cs61a.org/)
19:30:25	301129/301129	---M--	200	added ('OK')	application/pdf	etag:%22p8l29v6gcp%22	https://cs61a.org/assets/slides/31-Streams_full.pdf	C:/Users/yzkti/Desktop/cs61a%20spring2018/cs61a.org/assets/slides/31-Streams_full.pdf	(from https://cs61a.org/)
19:30:26	112384/112384	---M--	200	added ('OK')	application/pdf	etag:%22p8l29v2eps%22	https://cs61a.org/assets/slides/31-Streams_1pp.pdf	C:/Users/yzkti/Desktop/cs61a%20spring2018/cs61a.org/assets/slides/31-Streams_1pp.pdf	(from https://cs61a.org/)
19:30:26	104552/104552	---M--	200	added ('OK')	application/pdf	etag:%22p8l29v28o8%22	https://cs61a.org/assets/slides/31-Streams_8pp.pdf	C:/Users/yzkti/Desktop/cs61a%20spring2018/cs61a.org/assets/slides/31-Streams_8pp.pdf	(from https://cs61a.org/)
19:30:26	2957/2957	---M--	200	added ('OK')	text/plain	etag:%22p8l29v2a5%22	https://cs61a.org/assets/slides/31.scm	C:/Users/yzkti/Desktop/cs61a%20spring2018/cs61a.org/assets/slides/31.scm	(from https://cs61a.org/)
19:30:27	503911/503911	---M--	200	added ('OK')	application/pdf	etag:%22p8l29vastj%22	https://cs61a.org/assets/slides/32-Declarative_Programming_full.pdf	C:/Users/yzkti/Desktop/cs61a%20spring2018/cs61a.org/assets/slides/32-Declarative_Programming_full.pdf	(from https://cs61a.org/)
19:30:28	317834/317834	---M--	200	added ('OK')	application/pdf	etag:%22p8l29v6t8q%22	https://cs61a.org/assets/slides/32-Declarative_Programming_1pp.pdf	C:/Users/yzkti/Desktop/cs61a%20spring2018/cs61a.org/assets/slides/32-Declarative_Programming_1pp.pdf	(from https://cs61a.org/)
19:30:28	310059/310059	---M--	200	added ('OK')	application/pdf	etag:%22p8l29v6n8r%22	https://cs61a.org/assets/slides/32-Declarative_Programming_8pp.pdf	C:/Users/yzkti/Desktop/cs61a%20spring2018/cs61a.org/assets/slides/32-Declarative_Programming_8pp.pdf	(from https://cs61a.org/)
19:30:29	1876/1876	---M--	200	added ('OK')	application/x-sql	etag:%22p8l29v1g4%22	https://cs61a.org/assets/slides/32.sql	C:/Users/yzkti/Desktop/cs61a%20spring2018/cs61a.org/assets/slides/32.sql	(from https://cs61a.org/)
19:30:29	153801/153801	---M--	200	added ('OK')	application/pdf	etag:%22p8l29v3ao9%22	https://cs61a.org/disc/disc09.pdf	C:/Users/yzkti/Desktop/cs61a%20spring2018/cs61a.org/disc/disc09.pdf	(from https://cs61a.org/)
19:30:30	166775/166775	---M--	200	added ('OK')	application/pdf	etag:%22p8l29v3kon%22	https://cs61a.org/disc/disc09_sol.pdf	C:/Users/yzkti/Desktop/cs61a%20spring2018/cs61a.org/disc/disc09_sol.pdf	(from https://cs61a.org/)
19:30:30	73559/73559	---M--	200	added ('OK')	application/pdf	etag:%22p8l29w1krb%22	https://cs61a.org/assets/pdfs/exam_prep08.pdf	C:/Users/yzkti/Desktop/cs61a%20spring2018/cs61a.org/assets/pdfs/exam_prep08.pdf	(from https://cs61a.org/)
19:30:31	119993/119993	---M--	200	added ('OK')	application/pdf	etag:%22p8l29w2kl5%22	https://cs61a.org/assets/pdfs/exam_prep08_sol.pdf	C:/Users/yzkti/Desktop/cs61a%20spring2018/cs61a.org/assets/pdfs/exam_prep08_sol.pdf	(from https://cs61a.org/)
19:30:31	299843/299843	---M--	200	added ('OK')	application/pdf	etag:%22p8l29v6fcz%22	https://cs61a.org/assets/slides/27-Interpreters_full.pdf	C:/Users/yzkti/Desktop/cs61a%20spring2018/cs61a.org/assets/slides/27-Interpreters_full.pdf	(from https://cs61a.org/)
19:30:32	188146/188146	---M--	200	added ('OK')	application/pdf	etag:%22p8l29v416a%22	https://cs61a.org/assets/slides/27-Interpreters_1pp.pdf	C:/Users/yzkti/Desktop/cs61a%20spring2018/cs61a.org/assets/slides/27-Interpreters_1pp.pdf	(from https://cs61a.org/)
19:30:32	180078/180078	---M--	200	added ('OK')	application/pdf	etag:%22p8l29v3uy6%22	https://cs61a.org/assets/slides/27-Interpreters_8pp.pdf	C:/Users/yzkti/Desktop/cs61a%20spring2018/cs61a.org/assets/slides/27-Interpreters_8pp.pdf	(from https://cs61a.org/)
19:30:33	1135596/1135596	---M--	200	added ('OK')	application/pdf	etag:%22p8l29voc8c%22	https://cs61a.org/assets/slides/28-Tail_Calls_full.pdf	C:/Users/yzkti/Desktop/cs61a%20spring2018/cs61a.org/assets/slides/28-Tail_Calls_full.pdf	(from https://cs61a.org/)
19:30:33	741150/741150	---M--	200	added ('OK')	application/pdf	etag:%22p8l29vfvvi%22	https://cs61a.org/assets/slides/28-Tail_Calls_1pp.pdf	C:/Users/yzkti/Desktop/cs61a%20spring2018/cs61a.org/assets/slides/28-Tail_Calls_1pp.pdf	(from https://cs61a.org/)
19:30:34	2579/2579	---M--	200	added ('OK')	text/plain	etag:%22p8l29v1zn%22	https://cs61a.org/assets/slides/28.scm	C:/Users/yzkti/Desktop/cs61a%20spring2018/cs61a.org/assets/slides/28.scm	(from https://cs61a.org/)
19:30:34	730103/730103	---M--	200	added ('OK')	application/pdf	etag:%22p8l29vfncn%22	https://cs61a.org/assets/slides/28-Tail_Calls_8pp.pdf	C:/Users/yzkti/Desktop/cs61a%20spring2018/cs61a.org/assets/slides/28-Tail_Calls_8pp.pdf	(from https://cs61a.org/)
19:30:35	427394/427394	---M--	200	added ('OK')	application/pdf	etag:%22p8l29v95s2%22	https://cs61a.org/assets/slides/29-Macros_full.pdf	C:/Users/yzkti/Desktop/cs61a%20spring2018/cs61a.org/assets/slides/29-Macros_full.pdf	(from https://cs61a.org/)
19:30:35	370375/370375	---M--	200	added ('OK')	application/pdf	etag:%22p8l29v7xs7%22	https://cs61a.org/assets/slides/29-Macros_1pp.pdf	C:/Users/yzkti/Desktop/cs61a%20spring2018/cs61a.org/assets/slides/29-Macros_1pp.pdf	(from https://cs61a.org/)
19:30:36	366220/366220	---M--	200	added ('OK')	application/pdf	etag:%22p8l29v7uks%22	https://cs61a.org/assets/slides/29-Macros_8pp.pdf	C:/Users/yzkti/Desktop/cs61a%20spring2018/cs61a.org/assets/slides/29-Macros_8pp.pdf	(from https://cs61a.org/)
19:30:36	1389/1389	---M--	200	added ('OK')	text/plain	etag:%22p8l29v12l%22	https://cs61a.org/assets/slides/29.scm	C:/Users/yzkti/Desktop/cs61a%20spring2018/cs61a.org/assets/slides/29.scm	(from https://cs61a.org/)
19:30:37	146915/146915	---M--	200	added ('OK')	application/pdf	etag:%22p8l29v35cz%22	https://cs61a.org/disc/disc08.pdf	C:/Users/yzkti/Desktop/cs61a%20spring2018/cs61a.org/disc/disc08.pdf	(from https://cs61a.org/)
19:30:37	161364/161364	---M--	200	added ('OK')	application/pdf	etag:%22p8l29v3gic%22	https://cs61a.org/disc/disc08_sol.pdf	C:/Users/yzkti/Desktop/cs61a%20spring2018/cs61a.org/disc/disc08_sol.pdf	(from https://cs61a.org/)
19:30:38	70282/70282	---M--	200	added ('OK')	application/pdf	etag:%22p8l29w1i8a%22	https://cs61a.org/assets/pdfs/exam_prep07.pdf	C:/Users/yzkti/Desktop/cs61a%20spring2018/cs61a.org/assets/pdfs/exam_prep07.pdf	(from https://cs61a.org/)
19:30:38	41223/41223	---M--	200	added ('OK')	application/pdf	etag:%22p8l29wvt3%22	https://cs61a.org/assets/pdfs/exam_prep07_sol.pdf	C:/Users/yzkti/Desktop/cs61a%20spring2018/cs61a.org/assets/pdfs/exam_prep07_sol.pdf	(from https://cs61a.org/)
19:30:39	593144/593144	---M--	200	added ('OK')	application/pdf	etag:%22p8l29vcpo8%22	https://cs61a.org/assets/slides/24-Scheme_full.pdf	C:/Users/yzkti/Desktop/cs61a%20spring2018/cs61a.org/assets/slides/24-Scheme_full.pdf	(from https://cs61a.org/)
19:30:39	123361/123361	---M--	200	added ('OK')	application/pdf	etag:%22p8l29v2n6p%22	https://cs61a.org/assets/slides/24-Scheme_1pp.pdf	C:/Users/yzkti/Desktop/cs61a%20spring2018/cs61a.org/assets/slides/24-Scheme_1pp.pdf	(from https://cs61a.org/)
19:30:40	115925/115925	---M--	200	added ('OK')	application/pdf	etag:%22p8l29v2hg5%22	https://cs61a.org/assets/slides/24-Scheme_8pp.pdf	C:/Users/yzkti/Desktop/cs61a%20spring2018/cs61a.org/assets/slides/24-Scheme_8pp.pdf	(from https://cs61a.org/)
19:30:40	1624/1624	---M--	200	added ('OK')	text/plain	etag:%22p8l29v194%22	https://cs61a.org/assets/slides/24.scm	C:/Users/yzkti/Desktop/cs61a%20spring2018/cs61a.org/assets/slides/24.scm	(from https://cs61a.org/)
19:30:41	373641/373641	---M--	200	added ('OK')	application/pdf	etag:%22p8l29v80ax%22	https://cs61a.org/assets/slides/25-Exceptions_full.pdf	C:/Users/yzkti/Desktop/cs61a%20spring2018/cs61a.org/assets/slides/25-Exceptions_full.pdf	(from https://cs61a.org/)
19:30:41	181006/181006	---M--	200	added ('OK')	application/pdf	etag:%22p8l29v3vny%22	https://cs61a.org/assets/slides/25-Exceptions_1pp.pdf	C:/Users/yzkti/Desktop/cs61a%20spring2018/cs61a.org/assets/slides/25-Exceptions_1pp.pdf	(from https://cs61a.org/)
19:30:42	172916/172916	---M--	200	added ('OK')	application/pdf	etag:%22p8l29v3pf8%22	https://cs61a.org/assets/slides/25-Exceptions_8pp.pdf	C:/Users/yzkti/Desktop/cs61a%20spring2018/cs61a.org/assets/slides/25-Exceptions_8pp.pdf	(from https://cs61a.org/)
19:30:42	1527/1527	---M-Z	200	added ('OK')	text/x-python	etag:W/%22p8l29v16f%22	https://cs61a.org/assets/slides/25.py	C:/Users/yzkti/Desktop/cs61a%20spring2018/cs61a.org/assets/slides/25.py	(from https://cs61a.org/)
19:30:43	616/616	---M--	200	added ('OK')	text/plain	etag:%22p8l29vh4%22	https://cs61a.org/assets/slides/25.scm	C:/Users/yzkti/Desktop/cs61a%20spring2018/cs61a.org/assets/slides/25.scm	(from https://cs61a.org/)
19:30:44	315092/315092	---M--	200	added ('OK')	application/pdf	etag:%22p8l29v6r4k%22	https://cs61a.org/assets/slides/26-Calculator_full.pdf	C:/Users/yzkti/Desktop/cs61a%20spring2018/cs61a.org/assets/slides/26-Calculator_full.pdf	(from https://cs61a.org/)
19:30:44	124223/124223	---M--	200	added ('OK')	application/pdf	etag:%22p8l29v2nun%22	https://cs61a.org/assets/slides/26-Calculator_1pp.pdf	C:/Users/yzkti/Desktop/cs61a%20spring2018/cs61a.org/assets/slides/26-Calculator_1pp.pdf	(from https://cs61a.org/)
19:30:44	113986/113986	---M--	200	added ('OK')	application/pdf	etag:%22p8l29v2fya%22	https://cs61a.org/assets/slides/26-Calculator_8pp.pdf	C:/Users/yzkti/Desktop/cs61a%20spring2018/cs61a.org/assets/slides/26-Calculator_8pp.pdf	(from https://cs61a.org/)
19:30:45	189/189	---M--	200	added ('OK')	text/plain	etag:%22p8l29v59%22	https://cs61a.org/assets/slides/26.scm	C:/Users/yzkti/Desktop/cs61a%20spring2018/cs61a.org/assets/slides/26.scm	(from https://cs61a.org/)
19:30:45	161427/161427	---M--	200	added ('OK')	application/pdf	etag:%22p8l29v3gk3%22	https://cs61a.org/disc/disc07.pdf	C:/Users/yzkti/Desktop/cs61a%20spring2018/cs61a.org/disc/disc07.pdf	(from https://cs61a.org/)
19:30:46	173782/173782	---M--	200	added ('OK')	application/pdf	etag:%22p8l29v3q3a%22	https://cs61a.org/disc/disc07_sol.pdf	C:/Users/yzkti/Desktop/cs61a%20spring2018/cs61a.org/disc/disc07_sol.pdf	(from https://cs61a.org/)
19:30:46	85123/85123	---M--	200	added ('OK')	application/pdf	etag:%22p8l29w1toj%22	https://cs61a.org/assets/pdfs/mentor06.pdf	C:/Users/yzkti/Desktop/cs61a%20spring2018/cs61a.org/assets/pdfs/mentor06.pdf	(from https://cs61a.org/)
19:30:47	115491/115491	---M--	200	added ('OK')	application/pdf	etag:%22p8l29w2h43%22	https://cs61a.org/assets/pdfs/mentor06_sol.pdf	C:/Users/yzkti/Desktop/cs61a%20spring2018/cs61a.org/assets/pdfs/mentor06_sol.pdf	(from https://cs61a.org/)
19:30:47	29320/29320	---MCZ	200	added ('OK')	text/html	etag:W/%22p8l29vmmg%22	https://cs61a.org/articles/scheme-primitives.html	C:/Users/yzkti/Desktop/cs61a%20spring2018/cs61a.org/articles/scheme-primitives.html	(from https://cs61a.org/)
19:30:48	25655/25655	---MCZ	200	added ('OK')	text/html	etag:W/%22p8l29vjsn%22	https://cs61a.org/articles/scheme-spec.html	C:/Users/yzkti/Desktop/cs61a%20spring2018/cs61a.org/articles/scheme-spec.html	(from https://cs61a.org/)
19:30:48	246994/246994	---M--	200	added ('OK')	application/pdf	etag:%22p8l29w5aky%22	https://cs61a.org/assets/pdfs/61a-sp18-mt2.pdf	C:/Users/yzkti/Desktop/cs61a%20spring2018/cs61a.org/assets/pdfs/61a-sp18-mt2.pdf	(from https://cs61a.org/)
19:30:49	252052/252052	---M--	200	added ('OK')	application/pdf	etag:%22p8l29w5ehg%22	https://cs61a.org/assets/pdfs/61a-sp18-mt2-solution.pdf	C:/Users/yzkti/Desktop/cs61a%20spring2018/cs61a.org/assets/pdfs/61a-sp18-mt2-solution.pdf	(from https://cs61a.org/)
19:30:49	10087/10087	---MCZ	200	added ('OK')	text/html	etag:W/%22p8l29x7s7%22	https://cs61a.org/exams/midterm2.html	C:/Users/yzkti/Desktop/cs61a%20spring2018/cs61a.org/exams/midterm2.html	(from https://cs61a.org/)
19:30:50	497026/497026	---M--	200	added ('OK')	application/pdf	etag:%22p8l29vania%22	https://cs61a.org/assets/slides/19-Composition_full.pdf	C:/Users/yzkti/Desktop/cs61a%20spring2018/cs61a.org/assets/slides/19-Composition_full.pdf	(from https://cs61a.org/)
